cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
Using head Default out of ['Default']
       Step     Time          Energy          fmax
LBFGS:   63 16:02:10     -380.516017        0.004931
LBFGS:   64 16:02:12     -380.516042        0.004710
LBFGS:   65 16:02:13     -380.516058        0.004678
LBFGS:   66 16:02:14     -380.516085        0.004839
LBFGS:   67 16:02:16     -380.516129        0.005605
LBFGS:   68 16:02:17     -380.516175        0.004663
LBFGS:   69 16:02:19     -380.516203        0.004643
LBFGS:   70 16:02:20     -380.516217        0.004618
LBFGS:   71 16:02:22     -380.516233        0.004585
LBFGS:   72 16:02:23     -380.516264        0.005478
LBFGS:   73 16:02:25     -380.516317        0.005641
LBFGS:   74 16:02:26     -380.516383        0.005973
LBFGS:   75 16:02:27     -380.516433        0.007212
LBFGS:   76 16:02:29     -380.516465        0.007274
LBFGS:   77 16:02:30     -380.516501        0.006606
LBFGS:   78 16:02:32     -380.516571        0.007986
LBFGS:   79 16:02:33     -380.516690        0.008563
LBFGS:   80 16:02:35     -380.516826        0.010136
LBFGS:   81 16:02:36     -380.516916        0.010204
LBFGS:   82 16:02:37     -380.516961        0.008789
LBFGS:   83 16:02:39     -380.517005        0.006844
LBFGS:   84 16:02:40     -380.517087        0.006806
LBFGS:   85 16:02:42     -380.517208        0.006856
LBFGS:   86 16:02:43     -380.517318        0.006696
LBFGS:   87 16:02:44     -380.517369        0.005771
LBFGS:   88 16:02:46     -380.517389        0.004758
LBFGS:   89 16:02:47     -380.517409        0.003780
LBFGS:   90 16:02:49     -380.517441        0.003357
LBFGS:   91 16:02:50     -380.517473        0.003279
LBFGS:   92 16:02:51     -380.517490        0.002563
LBFGS:   93 16:02:53     -380.517495        0.002294
LBFGS:   94 16:02:54     -380.517498        0.001955
LBFGS:   95 16:02:55     -380.517503        0.001508
LBFGS:   96 16:02:57     -380.517509        0.001253
LBFGS:   97 16:02:58     -380.517513        0.001182
LBFGS:   98 16:03:00     -380.517514        0.001178
LBFGS:   99 16:03:01     -380.517514        0.001177
LBFGS:  100 16:03:03     -380.517515        0.001177
LBFGS:  101 16:03:04     -380.517516        0.001176
LBFGS:  102 16:03:05     -380.517517        0.001175
LBFGS:  103 16:03:07     -380.517517        0.001175
LBFGS:  104 16:03:08     -380.517517        0.001174
LBFGS:  105 16:03:09     -380.517518        0.001173
LBFGS:  106 16:03:11     -380.517518        0.001169
LBFGS:  107 16:03:12     -380.517519        0.001161
LBFGS:  108 16:03:14     -380.517520        0.001148
LBFGS:  109 16:03:15     -380.517521        0.001136
LBFGS:  110 16:03:16     -380.517522        0.001127
LBFGS:  111 16:03:18     -380.517523        0.001117
LBFGS:  112 16:03:19     -380.517524        0.001094
LBFGS:  113 16:03:21     -380.517526        0.001046
LBFGS:  114 16:03:22     -380.517528        0.001151
LBFGS:  115 16:03:23     -380.517530        0.001112
LBFGS:  116 16:03:25     -380.517531        0.000890
Optimized energy (eV): -380.51753113246133
